Submission Date,Geography,New Cases
10/17/2020,Vermont,9
10/18/2020,Vermont,10
10/19/2020,Vermont,8
10/20/2020,Vermont,11
10/21/2020,Vermont,20
10/22/2020,Vermont,16
10/23/2020,Vermont,29
10/24/2020,Vermont,25
10/25/2020,Vermont,29
10/26/2020,Vermont,9
10/27/2020,Vermont,29
10/28/2020,Vermont,10
10/29/2020,Vermont,15
10/30/2020,Vermont,19
10/31/2020,Vermont,21
11/01/2020,Vermont,17
11/02/2020,Vermont,23
11/03/2020,Vermont,21
11/04/2020,Vermont,27
11/05/2020,Vermont,38
11/06/2020,Vermont,26
11/07/2020,Vermont,26
11/08/2020,Vermont,53
11/09/2020,Vermont,25
11/10/2020,Vermont,50
11/11/2020,Vermont,88
11/12/2020,Vermont,122
11/13/2020,Vermont,98
11/14/2020,Vermont,97
11/15/2020,Vermont,44
11/16/2020,Vermont,121
11/17/2020,Vermont,103
11/18/2020,Vermont,53
11/19/2020,Vermont,145
11/20/2020,Vermont,137
11/21/2020,Vermont,88
11/22/2020,Vermont,87
11/23/2020,Vermont,64
11/24/2020,Vermont,49
11/25/2020,Vermont,84
11/26/2020,Vermont,69
11/27/2020,Vermont,91
11/28/2020,Vermont,38
11/29/2020,Vermont,65
11/30/2020,Vermont,64
12/01/2020,Vermont,68
12/02/2020,Vermont,97
12/03/2020,Vermont,225
12/04/2020,Vermont,70
12/05/2020,Vermont,121
12/06/2020,Vermont,110
12/07/2020,Vermont,61
12/08/2020,Vermont,97
12/09/2020,Vermont,92
12/10/2020,Vermont,124
12/11/2020,Vermont,116
12/12/2020,Vermont,82
12/13/2020,Vermont,109
12/14/2020,Vermont,93
12/15/2020,Vermont,70
12/16/2020,Vermont,74
12/17/2020,Vermont,141
12/18/2020,Vermont,90
12/19/2020,Vermont,89
12/20/2020,Vermont,88
12/21/2020,Vermont,96
12/22/2020,Vermont,67
12/23/2020,Vermont,63
12/24/2020,Vermont,96
12/25/2020,Vermont,94
12/26/2020,Vermont,77
12/27/2020,Vermont,64
12/28/2020,Vermont,83
12/29/2020,Vermont,75
12/30/2020,Vermont,63
12/31/2020,Vermont,138
01/01/2021,Vermont,163
01/02/2021,Vermont,80
01/03/2021,Vermont,87
01/04/2021,Vermont,78
01/05/2021,Vermont,148
01/06/2021,Vermont,91
01/07/2021,Vermont,222
01/08/2021,Vermont,205
01/09/2021,Vermont,163
01/10/2021,Vermont,162
01/11/2021,Vermont,107
01/12/2021,Vermont,161
01/13/2021,Vermont,104
01/14/2021,Vermont,186
01/15/2021,Vermont,136
01/16/2021,Vermont,168
01/17/2021,Vermont,173
01/18/2021,Vermont,119
01/19/2021,Vermont,115
01/20/2021,Vermont,112
01/21/2021,Vermont,99
01/22/2021,Vermont,168
01/23/2021,Vermont,147
01/24/2021,Vermont,120
01/25/2021,Vermont,112
01/26/2021,Vermont,110
01/27/2021,Vermont,69
01/28/2021,Vermont,119
01/29/2021,Vermont,137
01/30/2021,Vermont,135
01/31/2021,Vermont,117
02/01/2021,Vermont,105
02/02/2021,Vermont,101
02/03/2021,Vermont,117
02/04/2021,Vermont,161
02/05/2021,Vermont,102
02/06/2021,Vermont,147
02/07/2021,Vermont,130
02/08/2021,Vermont,137
02/09/2021,Vermont,52
02/10/2021,Vermont,63
02/11/2021,Vermont,115
02/12/2021,Vermont,158
02/13/2021,Vermont,129
02/14/2021,Vermont,117
02/15/2021,Vermont,127
02/16/2021,Vermont,60
02/17/2021,Vermont,75
02/18/2021,Vermont,119
02/19/2021,Vermont,86
02/20/2021,Vermont,107
02/21/2021,Vermont,135
02/22/2021,Vermont,92
02/23/2021,Vermont,81
02/24/2021,Vermont,77
02/25/2021,Vermont,60
02/26/2021,Vermont,105
02/27/2021,Vermont,124
02/28/2021,Vermont,90
03/01/2021,Vermont,96
03/02/2021,Vermont,69
03/03/2021,Vermont,201
03/04/2021,Vermont,115
03/05/2021,Vermont,140
03/06/2021,Vermont,119
03/07/2021,Vermont,118
03/08/2021,Vermont,101
03/09/2021,Vermont,89
03/10/2021,Vermont,73
03/11/2021,Vermont,122
03/12/2021,Vermont,121
03/13/2021,Vermont,83
03/14/2021,Vermont,179
03/15/2021,Vermont,80
03/16/2021,Vermont,62
03/17/2021,Vermont,50
03/18/2021,Vermont,142
03/19/2021,Vermont,148
03/20/2021,Vermont,178
03/21/2021,Vermont,157
03/22/2021,Vermont,82
03/23/2021,Vermont,94
03/24/2021,Vermont,96
03/25/2021,Vermont,198
03/26/2021,Vermont,248
03/27/2021,Vermont,115
03/28/2021,Vermont,232
03/29/2021,Vermont,167
03/30/2021,Vermont,74
03/31/2021,Vermont,176
04/01/2021,Vermont,258
04/02/2021,Vermont,195
04/03/2021,Vermont,160
04/04/2021,Vermont,217
04/05/2021,Vermont,115
04/06/2021,Vermont,130
04/07/2021,Vermont,44
04/08/2021,Vermont,223
04/09/2021,Vermont,156
04/10/2021,Vermont,137
04/11/2021,Vermont,216
04/12/2021,Vermont,112
04/13/2021,Vermont,71
04/14/2021,Vermont,92
04/15/2021,Vermont,168
04/16/2021,Vermont,129
04/17/2021,Vermont,64
04/18/2021,Vermont,150
04/19/2021,Vermont,91
04/20/2021,Vermont,49
04/21/2021,Vermont,75
04/22/2021,Vermont,74
04/23/2021,Vermont,82
04/24/2021,Vermont,65
04/25/2021,Vermont,95
04/26/2021,Vermont,32
04/27/2021,Vermont,58
04/28/2021,Vermont,46
04/29/2021,Vermont,86
04/30/2021,Vermont,115
05/01/2021,Vermont,84
05/02/2021,Vermont,81
05/03/2021,Vermont,27
05/04/2021,Vermont,34
05/05/2021,Vermont,54
05/06/2021,Vermont,57
05/07/2021,Vermont,94
05/08/2021,Vermont,62
05/09/2021,Vermont,24
05/10/2021,Vermont,38
05/11/2021,Vermont,65
05/12/2021,Vermont,27
05/13/2021,Vermont,78
05/14/2021,Vermont,54
05/15/2021,Vermont,58
05/16/2021,Vermont,25
05/17/2021,Vermont,28
05/18/2021,Vermont,32
05/19/2021,Vermont,48
05/20/2021,Vermont,34
05/21/2021,Vermont,34
05/22/2021,Vermont,20
05/23/2021,Vermont,22
05/24/2021,Vermont,20
05/25/2021,Vermont,8
05/26/2021,Vermont,19
05/27/2021,Vermont,19
05/28/2021,Vermont,7
05/29/2021,Vermont,10
05/30/2021,Vermont,10
05/31/2021,Vermont,13
06/01/2021,Vermont,2
06/02/2021,Vermont,8
06/03/2021,Vermont,6
06/04/2021,Vermont,14
06/05/2021,Vermont,14
06/06/2021,Vermont,10
06/07/2021,Vermont,4
06/08/2021,Vermont,13
06/09/2021,Vermont,4
06/10/2021,Vermont,10
06/11/2021,Vermont,7
06/12/2021,Vermont,1
06/13/2021,Vermont,6
06/14/2021,Vermont,1
06/15/2021,Vermont,7
06/16/2021,Vermont,8
06/17/2021,Vermont,8
06/18/2021,Vermont,3
06/19/2021,Vermont,2
06/20/2021,Vermont,0
06/21/2021,Vermont,2
06/22/2021,Vermont,1
06/23/2021,Vermont,6
06/24/2021,Vermont,7
06/25/2021,Vermont,4
06/26/2021,Vermont,3
06/27/2021,Vermont,3
06/28/2021,Vermont,3
06/29/2021,Vermont,7
06/30/2021,Vermont,3
07/01/2021,Vermont,3
07/02/2021,Vermont,9
07/03/2021,Vermont,6
07/04/2021,Vermont,3
07/05/2021,Vermont,1
07/06/2021,Vermont,1
07/07/2021,Vermont,4
07/08/2021,Vermont,5
07/09/2021,Vermont,15
07/10/2021,Vermont,12
07/11/2021,Vermont,3
07/12/2021,Vermont,5
07/13/2021,Vermont,6
07/14/2021,Vermont,17
07/15/2021,Vermont,13
07/16/2021,Vermont,20
07/17/2021,Vermont,9
07/18/2021,Vermont,8
07/19/2021,Vermont,11
07/20/2021,Vermont,10
07/21/2021,Vermont,21
07/22/2021,Vermont,33
07/23/2021,Vermont,21
07/24/2021,Vermont,24
07/25/2021,Vermont,20
07/26/2021,Vermont,15
07/27/2021,Vermont,11
07/28/2021,Vermont,32
07/29/2021,Vermont,27
07/30/2021,Vermont,40
07/31/2021,Vermont,64
08/01/2021,Vermont,32
08/02/2021,Vermont,44
08/03/2021,Vermont,27
08/04/2021,Vermont,71
08/05/2021,Vermont,76
08/06/2021,Vermont,80
08/07/2021,Vermont,89
08/08/2021,Vermont,47
08/09/2021,Vermont,88
08/10/2021,Vermont,77
08/11/2021,Vermont,85
08/12/2021,Vermont,148
08/13/2021,Vermont,102
08/14/2021,Vermont,95
08/15/2021,Vermont,118
08/16/2021,Vermont,57
08/17/2021,Vermont,53
08/18/2021,Vermont,91
08/19/2021,Vermont,153
08/20/2021,Vermont,115
08/21/2021,Vermont,127
08/22/2021,Vermont,131
08/23/2021,Vermont,57
08/24/2021,Vermont,92
08/25/2021,Vermont,109
08/26/2021,Vermont,130
08/27/2021,Vermont,138
08/28/2021,Vermont,181
08/29/2021,Vermont,128
08/30/2021,Vermont,120
08/31/2021,Vermont,173
09/01/2021,Vermont,113
09/02/2021,Vermont,204
09/03/2021,Vermont,153
09/04/2021,Vermont,148
09/05/2021,Vermont,101
09/06/2021,Vermont,144
09/07/2021,Vermont,107
09/08/2021,Vermont,130
09/09/2021,Vermont,91
09/10/2021,Vermont,140
09/11/2021,Vermont,206
09/12/2021,Vermont,172
09/13/2021,Vermont,103
09/14/2021,Vermont,171
09/15/2021,Vermont,145
09/16/2021,Vermont,313
09/17/2021,Vermont,214
09/18/2021,Vermont,247
09/19/2021,Vermont,240
09/20/2021,Vermont,90
09/21/2021,Vermont,154
09/22/2021,Vermont,115
09/23/2021,Vermont,262
09/24/2021,Vermont,212
09/25/2021,Vermont,203
09/26/2021,Vermont,171
09/27/2021,Vermont,186
09/28/2021,Vermont,72
09/29/2021,Vermont,84
09/30/2021,Vermont,209
10/01/2021,Vermont,170
10/02/2021,Vermont,220
10/03/2021,Vermont,111
10/04/2021,Vermont,182
10/05/2021,Vermont,74
10/06/2021,Vermont,117
10/07/2021,Vermont,276
10/08/2021,Vermont,249
10/09/2021,Vermont,221
10/10/2021,Vermont,209
10/11/2021,Vermont,206
10/12/2021,Vermont,112
10/13/2021,Vermont,301
10/14/2021,Vermont,126
10/15/2021,Vermont,208
10/16/2021,Vermont,323
10/17/2021,Vermont,231
10/18/2021,Vermont,190
10/19/2021,Vermont,138
10/20/2021,Vermont,99
10/21/2021,Vermont,303
10/22/2021,Vermont,204
10/23/2021,Vermont,239
10/24/2021,Vermont,255
10/25/2021,Vermont,127
10/26/2021,Vermont,85
10/27/2021,Vermont,152
10/28/2021,Vermont,298
10/29/2021,Vermont,237
10/30/2021,Vermont,158
10/31/2021,Vermont,269
11/01/2021,Vermont,149
11/02/2021,Vermont,155
11/03/2021,Vermont,167
11/04/2021,Vermont,467
11/05/2021,Vermont,334
11/06/2021,Vermont,252
11/07/2021,Vermont,358
11/08/2021,Vermont,223
11/09/2021,Vermont,174
11/10/2021,Vermont,190
11/11/2021,Vermont,555
11/12/2021,Vermont,480
11/13/2021,Vermont,426
11/14/2021,Vermont,271
11/15/2021,Vermont,202
11/16/2021,Vermont,171
11/17/2021,Vermont,234
11/18/2021,Vermont,485
11/19/2021,Vermont,441
11/20/2021,Vermont,403
11/21/2021,Vermont,450
11/22/2021,Vermont,216
11/23/2021,Vermont,186
11/24/2021,Vermont,278
11/25/2021,Vermont,502
11/26/2021,Vermont,372
11/27/2021,Vermont,93
11/28/2021,Vermont,337
11/29/2021,Vermont,220
11/30/2021,Vermont,204
12/01/2021,Vermont,436
12/02/2021,Vermont,583
12/03/2021,Vermont,478
12/04/2021,Vermont,509
12/05/2021,Vermont,601
12/06/2021,Vermont,213
12/07/2021,Vermont,276
12/08/2021,Vermont,379
12/09/2021,Vermont,440
12/10/2021,Vermont,683
12/11/2021,Vermont,240
12/12/2021,Vermont,503
12/13/2021,Vermont,219
12/14/2021,Vermont,222
12/15/2021,Vermont,319
12/16/2021,Vermont,611
12/17/2021,Vermont,405
12/18/2021,Vermont,413
12/19/2021,Vermont,435
12/20/2021,Vermont,224
12/21/2021,Vermont,216
12/22/2021,Vermont,620
12/23/2021,Vermont,410
12/24/2021,Vermont,574
12/25/2021,Vermont,276
12/26/2021,Vermont,223
12/27/2021,Vermont,214
12/28/2021,Vermont,406
12/29/2021,Vermont,869
12/30/2021,Vermont,1164
12/31/2021,Vermont,1301
01/01/2022,Vermont,506
01/02/2022,Vermont,415
01/03/2022,Vermont,216
01/04/2022,Vermont,1476
01/05/2022,Vermont,789
01/06/2022,Vermont,2042
01/07/2022,Vermont,1804
01/08/2022,Vermont,2636
01/09/2022,Vermont,2241
01/10/2022,Vermont,987
01/11/2022,Vermont,843
01/12/2022,Vermont,739
01/13/2022,Vermont,1893
01/14/2022,Vermont,1893
01/15/2022,Vermont,1893
01/16/2022,Vermont,1893
01/17/2022,Vermont,1893
01/18/2022,Vermont,7742
01/19/2022,Vermont,7742
01/20/2022,Vermont,2305
01/21/2022,Vermont,1636
01/22/2022,Vermont,1636
01/23/2022,Vermont,1636
01/24/2022,Vermont,3090
01/25/2022,Vermont,415
01/26/2022,Vermont,489
01/27/2022,Vermont,1461
01/28/2022,Vermont,1461
01/29/2022,Vermont,1461
01/30/2022,Vermont,1461
01/31/2022,Vermont,2161
02/01/2022,Vermont,332
02/02/2022,Vermont,683
02/03/2022,Vermont,556
02/04/2022,Vermont,556
02/05/2022,Vermont,556
02/06/2022,Vermont,556
02/07/2022,Vermont,556
02/08/2022,Vermont,1399
02/09/2022,Vermont,448
02/10/2022,Vermont,382
02/11/2022,Vermont,382
02/12/2022,Vermont,382
02/13/2022,Vermont,382
02/14/2022,Vermont,1149
02/15/2022,Vermont,1149
02/16/2022,Vermont,372
02/17/2022,Vermont,262
02/18/2022,Vermont,262
02/19/2022,Vermont,262
02/20/2022,Vermont,262
02/21/2022,Vermont,859
02/22/2022,Vermont,859
02/23/2022,Vermont,247
02/24/2022,Vermont,206
02/25/2022,Vermont,199
02/26/2022,Vermont,199
02/27/2022,Vermont,199
02/28/2022,Vermont,392
03/01/2022,Vermont,94
03/02/2022,Vermont,240
03/03/2022,Vermont,178
03/04/2022,Vermont,178
03/05/2022,Vermont,178
03/06/2022,Vermont,178
03/07/2022,Vermont,461
03/08/2022,Vermont,44
03/09/2022,Vermont,188
03/10/2022,Vermont,110
03/11/2022,Vermont,110
03/12/2022,Vermont,110
03/13/2022,Vermont,110
03/14/2022,Vermont,421
03/15/2022,Vermont,71
03/16/2022,Vermont,242
03/17/2022,Vermont,161
03/18/2022,Vermont,161
03/19/2022,Vermont,161
03/20/2022,Vermont,161
03/21/2022,Vermont,496
03/22/2022,Vermont,81
03/23/2022,Vermont,205
03/24/2022,Vermont,166
03/25/2022,Vermont,166
03/26/2022,Vermont,166
03/27/2022,Vermont,166
03/28/2022,Vermont,467
03/29/2022,Vermont,87
03/30/2022,Vermont,205
03/31/2022,Vermont,172
04/01/2022,Vermont,172
04/02/2022,Vermont,172
04/03/2022,Vermont,172
04/04/2022,Vermont,643
04/05/2022,Vermont,643
04/06/2022,Vermont,215
04/07/2022,Vermont,217
04/08/2022,Vermont,217
04/09/2022,Vermont,217
04/10/2022,Vermont,217
04/11/2022,Vermont,217
04/12/2022,Vermont,896
04/13/2022,Vermont,297
04/14/2022,Vermont,325
04/15/2022,Vermont,325
04/16/2022,Vermont,325
04/17/2022,Vermont,325
04/18/2022,Vermont,973
04/19/2022,Vermont,145
04/20/2022,Vermont,331
04/21/2022,Vermont,329
04/22/2022,Vermont,329
04/23/2022,Vermont,329
04/24/2022,Vermont,329
04/25/2022,Vermont,1093
04/26/2022,Vermont,295
04/27/2022,Vermont,409
04/28/2022,Vermont,387
04/29/2022,Vermont,387
04/30/2022,Vermont,387
05/01/2022,Vermont,387
05/02/2022,Vermont,990
05/03/2022,Vermont,290
05/04/2022,Vermont,476
05/05/2022,Vermont,331
05/06/2022,Vermont,376
05/07/2022,Vermont,376
05/08/2022,Vermont,376
05/09/2022,Vermont,805
05/10/2022,Vermont,232
05/11/2022,Vermont,250
05/12/2022,Vermont,569
05/13/2022,Vermont,569
05/14/2022,Vermont,569
05/15/2022,Vermont,569
05/16/2022,Vermont,1120
05/17/2022,Vermont,138
05/18/2022,Vermont,407
05/19/2022,Vermont,300
05/20/2022,Vermont,300
05/21/2022,Vermont,300
05/22/2022,Vermont,300
05/23/2022,Vermont,721
05/24/2022,Vermont,721
05/25/2022,Vermont,451
05/26/2022,Vermont,241
05/27/2022,Vermont,241
05/28/2022,Vermont,241
05/29/2022,Vermont,241
05/30/2022,Vermont,658
05/31/2022,Vermont,64
06/01/2022,Vermont,64
06/02/2022,Vermont,372
06/03/2022,Vermont,216
06/04/2022,Vermont,216
06/05/2022,Vermont,216
06/06/2022,Vermont,247
06/07/2022,Vermont,108
06/08/2022,Vermont,124
06/09/2022,Vermont,137
06/10/2022,Vermont,107
06/11/2022,Vermont,107
06/12/2022,Vermont,107
06/13/2022,Vermont,260
06/14/2022,Vermont,90
06/15/2022,Vermont,110
06/16/2022,Vermont,113
06/17/2022,Vermont,102
06/18/2022,Vermont,102
06/19/2022,Vermont,102
06/20/2022,Vermont,177
06/21/2022,Vermont,68
06/22/2022,Vermont,98
06/23/2022,Vermont,120
06/24/2022,Vermont,111
06/25/2022,Vermont,111
06/26/2022,Vermont,111
01/22/2020,Washington,0
01/23/2020,Washington,1
01/24/2020,Washington,0
01/25/2020,Washington,0
01/26/2020,Washington,0
01/27/2020,Washington,0
01/28/2020,Washington,0
01/29/2020,Washington,0
01/30/2020,Washington,0
01/31/2020,Washington,0
02/01/2020,Washington,0
02/02/2020,Washington,0
02/03/2020,Washington,0
02/04/2020,Washington,0
02/05/2020,Washington,0
02/06/2020,Washington,0
02/07/2020,Washington,0
02/08/2020,Washington,0
02/09/2020,Washington,0
02/10/2020,Washington,0
02/11/2020,Washington,0
02/12/2020,Washington,0
02/13/2020,Washington,0
02/14/2020,Washington,0
02/15/2020,Washington,0
02/16/2020,Washington,0
02/17/2020,Washington,0
02/18/2020,Washington,0
02/19/2020,Washington,0
02/20/2020,Washington,0
02/21/2020,Washington,0
02/22/2020,Washington,0
02/23/2020,Washington,0
02/24/2020,Washington,0
02/25/2020,Washington,0
02/26/2020,Washington,0
02/27/2020,Washington,0
02/28/2020,Washington,0
02/29/2020,Washington,0
03/01/2020,Washington,0
03/02/2020,Washington,0
03/03/2020,Washington,13
03/04/2020,Washington,16
03/05/2020,Washington,15
03/06/2020,Washington,21
03/07/2020,Washington,18
03/08/2020,Washington,29
03/09/2020,Washington,41
03/10/2020,Washington,90
03/11/2020,Washington,69
03/12/2020,Washington,61
03/13/2020,Washington,103
03/14/2020,Washington,92
03/15/2020,Washington,115
03/16/2020,Washington,126
03/17/2020,Washington,118
03/18/2020,Washington,161
03/19/2020,Washington,133
03/20/2020,Washington,202
03/21/2020,Washington,135
03/22/2020,Washington,180
03/23/2020,Washington,283
03/24/2020,Washington,230
03/25/2020,Washington,276
03/26/2020,Washington,338
03/27/2020,Washington,523
03/28/2020,Washington,628
03/29/2020,Washington,437
03/30/2020,Washington,121
03/31/2020,Washington,649
04/01/2020,Washington,480
04/02/2020,Washington,421
04/03/2020,Washington,433
04/04/2020,Washington,431
04/05/2020,Washington,410
04/06/2020,Washington,398
04/07/2020,Washington,311
04/08/2020,Washington,314
04/09/2020,Washington,392
04/10/2020,Washington,317
04/11/2020,Washington,453
04/12/2020,Washington,245
04/13/2020,Washington,271
04/14/2020,Washington,245
04/15/2020,Washington,206
04/16/2020,Washington,324
04/17/2020,Washington,285
04/18/2020,Washington,325
04/19/2020,Washington,274
04/20/2020,Washington,240
04/21/2020,Washington,251
04/22/2020,Washington,217
04/23/2020,Washington,212
04/24/2020,Washington,276
04/25/2020,Washington,254
04/26/2020,Washington,277
04/27/2020,Washington,219
04/28/2020,Washington,155
04/29/2020,Washington,208
04/30/2020,Washington,281
05/01/2020,Washington,330
05/02/2020,Washington,327
05/03/2020,Washington,250
05/04/2020,Washington,304
05/05/2020,Washington,137
05/06/2020,Washington,277
05/07/2020,Washington,335
05/08/2020,Washington,190
05/09/2020,Washington,274
05/10/2020,Washington,238
05/11/2020,Washington,230
05/12/2020,Washington,146
05/13/2020,Washington,162
05/14/2020,Washington,242
05/15/2020,Washington,213
05/16/2020,Washington,316
05/17/2020,Washington,161
05/18/2020,Washington,195
05/19/2020,Washington,170
05/20/2020,Washington,173
05/21/2020,Washington,123
05/22/2020,Washington,199
05/23/2020,Washington,289
05/24/2020,Washington,236
05/25/2020,Washington,265
05/26/2020,Washington,163
05/27/2020,Washington,139
05/28/2020,Washington,318
05/29/2020,Washington,305
05/30/2020,Washington,316
05/31/2020,Washington,239
06/01/2020,Washington,383
06/02/2020,Washington,197
06/03/2020,Washington,262
06/04/2020,Washington,204
06/05/2020,Washington,352
06/06/2020,Washington,425
06/07/2020,Washington,141
06/08/2020,Washington,416
06/09/2020,Washington,328
06/10/2020,Washington,244
06/11/2020,Washington,209
06/12/2020,Washington,237
06/13/2020,Washington,469
06/14/2020,Washington,181
06/15/2020,Washington,428
06/16/2020,Washington,393
06/17/2020,Washington,233
06/18/2020,Washington,367
06/19/2020,Washington,502
06/20/2020,Washington,548
06/21/2020,Washington,283
06/22/2020,Washington,399
06/23/2020,Washington,421
06/24/2020,Washington,498
06/25/2020,Washington,534
06/26/2020,Washington,522
06/27/2020,Washington,527
06/28/2020,Washington,315
06/29/2020,Washington,387
06/30/2020,Washington,702
07/01/2020,Washington,541
07/02/2020,Washington,738
07/03/2020,Washington,739
07/04/2020,Washington,454
07/05/2020,Washington,239
07/06/2020,Washington,1247
07/07/2020,Washington,611
07/08/2020,Washington,521
07/09/2020,Washington,638
07/10/2020,Washington,682
07/11/2020,Washington,490
07/12/2020,Washington,830
07/13/2020,Washington,1109
07/14/2020,Washington,587
07/15/2020,Washington,706
07/16/2020,Washington,1232
07/17/2020,Washington,901
07/18/2020,Washington,769
07/19/2020,Washington,913
07/20/2020,Washington,850
07/21/2020,Washington,894
07/22/2020,Washington,685
07/23/2020,Washington,743
07/24/2020,Washington,863
07/25/2020,Washington,1001
07/26/2020,Washington,793
07/27/2020,Washington,534
07/28/2020,Washington,1033
07/29/2020,Washington,673
07/30/2020,Washington,872
07/31/2020,Washington,885
08/01/2020,Washington,937
08/02/2020,Washington,699
08/03/2020,Washington,571
08/04/2020,Washington,595
08/05/2020,Washington,607
08/06/2020,Washington,816
08/07/2020,Washington,871
08/08/2020,Washington,681
08/09/2020,Washington,739
08/10/2020,Washington,563
08/11/2020,Washington,485
08/12/2020,Washington,520
08/13/2020,Washington,588
08/14/2020,Washington,898
08/15/2020,Washington,616
08/16/2020,Washington,722
08/17/2020,Washington,364
08/18/2020,Washington,423
08/19/2020,Washington,544
08/20/2020,Washington,634
08/21/2020,Washington,691
08/22/2020,Washington,768
08/23/2020,Washington,480
08/24/2020,Washington,373
08/25/2020,Washington,318
08/26/2020,Washington,457
08/27/2020,Washington,573
08/28/2020,Washington,616
08/29/2020,Washington,573
08/30/2020,Washington,534
08/31/2020,Washington,273
09/01/2020,Washington,369
09/02/2020,Washington,376
09/03/2020,Washington,585
09/04/2020,Washington,554
09/05/2020,Washington,516
09/06/2020,Washington,357
09/07/2020,Washington,406
09/08/2020,Washington,190
09/09/2020,Washington,244
09/10/2020,Washington,477
09/11/2020,Washington,587
09/12/2020,Washington,522
09/13/2020,Washington,390
09/14/2020,Washington,307
09/15/2020,Washington,381
09/16/2020,Washington,307
09/17/2020,Washington,425
09/18/2020,Washington,504
09/19/2020,Washington,554
09/20/2020,Washington,415
09/21/2020,Washington,320
09/22/2020,Washington,329
09/23/2020,Washington,496
09/24/2020,Washington,619
09/25/2020,Washington,1015
